facility_id,year,month,day,fish_selected,num_pens_sampled,chalimus_ab,lep_motile_ab,lep_af_ab,cal_motile_ab,sample_type,comments
24,2011,4,4.0,,3,0.25,0.1333,0.0,0.0,Routine monitoring,
24,2011,4,18.0,,3,0.4333,0.25,0.0333,0.0,Routine monitoring,
29,2011,4,6.0,,3,0.3333,0.6333,0.3833,0.25,Routine monitoring,
29,2011,4,18.0,,3,0.2167,0.65,0.4,0.1833,Routine monitoring,
39,2011,4,7.0,,2,0.0,0.1,0.025,0.0,Follow-up,
39,2011,4,28.0,,3,0.5667,0.01,0.0,0.0333,Post in-feed treatment,
61,2011,4,6.0,,3,0.2,0.2,0.1833,0.0,Routine monitoring,
61,2011,4,18.0,,3,0.1,0.05,0.0,0.0,Routine monitoring,
63,2011,4,2.0,,3,0.0167,0.0,0.0,0.0,Routine monitoring,
63,2011,4,18.0,,3,0.1333,0.1,0.0833,0.0167,Routine monitoring,
73,2011,4,5.0,,3,1.05,0.3667,0.0667,0.95,Routine monitoring,
73,2011,4,17.0,,3,1.1333,0.5667,0.1667,0.5,Routine monitoring,
92,2011,4,6.0,,3,0.6833,0.7167,0.35,0.8167,Routine monitoring,
92,2011,4,20.0,,3,0.7,1.0833,0.4167,0.45,Routine monitoring,
121,2011,4,3.0,,3,0.0167,0.3333,0.2167,0.0,Routine monitoring,
121,2011,4,18.0,,3,0.0,0.5167,0.1667,0.05,Routine monitoring,
131,2011,4,2.0,,3,0.0,0.1167,0.05,0.0167,Routine monitoring,
131,2011,4,16.0,,3,0.0,0.0333,0.0,0.0,Routine monitoring,
141,2011,4,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
148,2011,4,7.0,,3,5.7333,3.75,1.3667,2.1333,Pre-treatment; Follow-up,In-feed treatment
148,2011,4,21.0,,3,0.8333,1.0333,0.4333,0.0833,Follow-up,
160,2011,4,30.0,,3,1.1,0.1,0.0333,0.1333,Routine monitoring,
160,2011,4,12.0,,3,0.3667,0.0833,0.0,0.0833,Routine monitoring,
166,2011,4,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
58,2011,4,23.0,,3,0.0,0.56,0.26,0.0,Post in-feed treatment,
152,2011,4,2.0,,2,0.0,0.285,0.08,0.0,Follow-up,Sampling methodology does not meet requirements outlined in licence conditions
152,2011,4,17.0,,3,0.0,0.3167,0.21,0.0,Post in-feed treatment,
7,2011,4,8.0,,2,0.0,0.005,0.0,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
7,2011,4,16.0,,3,0.2033,0.64,0.15,0.0067,Routine monitoring,
37,2011,4,10.0,,4,0.0,0.05,0.0,0.0475,Routine monitoring,
37,2011,4,24.0,,2,0.0,0.075,0.025,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
108,2011,4,23.0,,3,0.0,1.1533,0.5267,0.18,Routine monitoring,
108,2011,4,,,0,,,,,Routine monitoring,Count(s) not performed
174,2011,4,29.0,,4,0.0375,0.8725,0.42,0.0,Routine monitoring,
174,2011,4,,,0,,,,,Routine monitoring,Count(s) not performed
15,2011,4,23.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
15,2011,4,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
53,2011,4,,,0,,,,,Routine monitoring,Fallow
102,2011,4,20.0,,3,0.6333,1.4,0.4833,0.1833,Routine monitoring,
102,2011,4,,,0,,,,,Routine monitoring,Count(s) not performed
130,2011,4,8.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
130,2011,4,23.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
143,2011,4,25.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
143,2011,4,,,0,,,,,Routine monitoring,Count(s) not performed
144,2011,4,12.0,,3,0.0,0.2167,0.0167,0.0,Routine monitoring,
144,2011,4,21.0,,4,0.025,0.1,0.0,0.0625,Routine monitoring,
88,2011,4,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
99,2011,4,17.0,,2,2.125,1.8,0.9,0.075,Routine monitoring,Sampling methodology differs from requirements outlined in licence conditions
99,2011,4,29.0,,4,1.0,1.9875,0.95,0.1625,Routine monitoring,
100,2011,4,14.0,,3,0.6167,0.8667,0.3667,0.0,Routine monitoring,
100,2011,4,27.0,,3,0.35,0.85,0.3333,0.0,Routine monitoring,
1,2011,4,15.0,,2,0.425,0.65,0.275,2.8,Follow-up,Sampling methodology does not meet requirements outlined in licence conditions
1,2011,4,29.0,,3,0.05,0.2333,0.0433,0.35,Follow-up,
44,2011,4,15.0,,2,0.1,0.4,0.275,0.2,Follow-up,Sampling methodology does not meet requirements outlined in licence conditions
44,2011,4,30.0,,3,0.1767,0.4,0.06,0.3167,Follow-up,
135,2011,4,,,0,,,,,Routine monitoring,Fallow
59,2011,4,27.0,,2,0.0,0.075,0.0,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens)
5,2011,5,7.0,,3,0.2333,0.05,0.0,0.05,Routine monitoring,
5,2011,5,11.0,,3,0.8333,0.2167,0.0667,0.1667,Routine monitoring,
25,2011,5,2.0,,3,0.6667,0.0833,0.0167,0.4167,Routine monitoring,
25,2011,5,16.0,,3,0.9833,0.0667,0.0167,0.0833,Routine monitoring,
27,2011,5,8.0,,2,0.475,0.025,0.025,0.175,Routine monitoring,
27,2011,5,12.0,,2,0.0,0.825,0.325,0.0,Routine monitoring,
45,2011,5,,,0,,,,,Routine monitoring,Fallow
51,2011,5,16.0,,3,2.9833,0.05,0.0167,0.05,Routine monitoring,
51,2011,5,30.0,,3,1.6,0.4833,0.0333,0.3667,Routine monitoring,
103,2011,5,2.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
103,2011,5,16.0,,3,0.1,0.0833,0.0167,0.1333,Routine monitoring,
113,2011,5,5.0,,2,0.0,0.375,0.0,0.0,Follow-up,Sampling methodology does not meet requirements outlined in licence conditions
113,2011,5,17.0,,3,0.0,0.0167,0.0,0.0,Post in-feed treatment,
124,2011,5,2.0,,2,0.05,0.125,0.05,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
124,2011,5,17.0,,3,3.9667,0.7333,0.1333,0.4833,Routine monitoring,
125,2011,5,8.0,,2,15.725,0.0,0.0,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (broodstock in spawning year)
125,2011,5,21.0,,2,10.775,0.225,0.0,0.25,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (broodstock in spawning year)
140,2011,5,12.0,,3,0.1167,0.0,0.0,0.0,Routine monitoring,
140,2011,5,27.0,,3,0.2,0.0,0.0,0.0,Routine monitoring,
145,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
156,2011,5,7.0,,3,2.9667,0.1167,0.0167,0.7,Routine monitoring,
156,2011,5,21.0,,3,3.0833,0.5833,0.05,0.2667,Routine monitoring,
164,2011,5,1.0,,3,0.7833,0.1667,0.0,0.0333,Routine monitoring,
164,2011,5,14.0,,3,0.8167,0.3667,0.0333,0.0167,Routine monitoring,
164,2011,5,29.0,,3,0.75,0.0,0.0,0.0167,Routine monitoring,
171,2011,5,1.0,,3,1.15,0.25,0.0333,0.1333,Routine monitoring,
171,2011,5,,,0,,,,,Routine monitoring,Fallow
171,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
173,2011,5,4.0,,3,11.5333,0.5667,0.1667,2.2,Routine monitoring,
173,2011,5,22.0,,3,5.95,0.8833,0.2,2.3,Routine monitoring,
70,2011,5,11.0,,3,0.3167,0.4,0.2,0.0333,Routine monitoring,
70,2011,5,25.0,,3,0.45,0.4167,0.1667,0.0667,Routine monitoring,
82,2011,5,9.0,,3,0.2833,0.3667,0.2333,0.3,Routine monitoring,
82,2011,5,22.0,,3,0.1,0.1667,0.0667,0.1167,Routine monitoring,
85,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
94,2011,5,13.0,,3,0.2333,0.3667,0.1,0.1167,Routine monitoring,
94,2011,5,29.0,,3,0.1,0.2167,0.1333,0.0,Routine monitoring,
96,2011,5,7.0,,3,0.4167,0.3333,0.2,0.3667,Routine monitoring,
96,2011,5,20.0,,3,0.2,0.2667,0.1667,0.0667,Routine monitoring,
142,2011,5,8.0,,3,0.9667,0.75,0.2,0.1667,Routine monitoring,
142,2011,5,22.0,,3,0.15,0.6667,0.2667,0.05,Routine monitoring,
9,2011,5,20.0,,3,0.0667,0.1667,0.0833,0.0333,Routine monitoring,
9,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
12,2011,5,1.0,,3,0.7,0.1,0.0,0.0833,Routine monitoring,
12,2011,5,19.0,,3,0.0667,0.0833,0.0167,0.0833,Routine monitoring,
14,2011,5,1.0,,3,0.15,0.25,0.0333,0.0833,Routine monitoring,
14,2011,5,16.0,,3,0.1167,0.3833,0.1,0.2833,Routine monitoring,
19,2011,5,1.0,,3,1.35,2.0167,1.8333,1.65,Pre-treatment,
19,2011,5,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
50,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
62,2011,5,2.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
62,2011,5,16.0,,3,0.0,0.0167,0.0167,0.0,Routine monitoring,
98,2011,5,1.0,,3,0.1667,0.9167,0.3333,0.1,Routine monitoring,
98,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
106,2011,5,2.0,,3,1.0,0.0,0.0,0.0,Routine monitoring,
106,2011,5,18.0,,3,1.5167,0.0,0.0,0.0,Routine monitoring,
110,2011,5,1.0,,5,0.91,0.14,0.02,0.04,Routine monitoring,
110,2011,5,14.0,,3,0.4167,0.6833,0.0333,0.1,Routine monitoring,
129,2011,5,2.0,,3,0.6333,0.9833,0.5833,0.35,Routine monitoring,
129,2011,5,16.0,,3,0.05,1.3167,0.8333,0.0,Routine monitoring,
134,2011,5,2.0,,3,0.6,0.05,0.0,0.0167,Routine monitoring,
134,2011,5,16.0,,3,0.4833,0.2667,0.0333,0.0,Routine monitoring,
139,2011,5,15.0,,3,0.1833,0.6,0.0167,0.0,Routine monitoring,
139,2011,5,21.0,,3,0.1,0.5,0.0,0.0,Routine monitoring,
172,2011,5,1.0,,3,0.0667,0.4333,0.1333,0.0667,Routine monitoring,
172,2011,5,17.0,,3,0.0833,0.7667,0.25,0.05,Routine monitoring,
23,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
24,2011,5,4.0,,3,4.0667,0.25,0.0,0.6,Routine monitoring,
24,2011,5,19.0,,3,3.7,0.5333,0.1833,0.2667,Routine monitoring,
24,2011,5,31.0,,3,2.6167,0.7667,0.2,1.2333,Routine monitoring,
29,2011,5,4.0,,3,1.8833,1.2833,0.55,0.3167,Routine monitoring,
29,2011,5,18.0,,3,0.4167,2.6667,0.9333,0.8667,Routine monitoring,
39,2011,5,8.0,,2,0.2,0.025,0.0,0.0,Routine monitoring,
39,2011,5,23.0,,3,0.4267,0.05,0.0,0.0333,Routine monitoring,
61,2011,5,5.0,,3,1.65,0.5167,0.25,0.0,Routine monitoring,
61,2011,5,20.0,,3,1.0333,0.8167,0.4667,0.1667,Routine monitoring,
63,2011,5,4.0,,3,1.6333,0.2333,0.1333,0.4667,Routine monitoring,
63,2011,5,21.0,,3,0.6167,0.5833,0.15,0.0333,Routine monitoring,
73,2011,5,1.0,,3,1.6167,0.5667,0.2,0.7,Routine monitoring,
73,2011,5,16.0,,3,1.4667,1.2167,0.35,2.8333,Pre-treatment,In-feed treatment
92,2011,5,4.0,,3,3.8333,1.95,0.8667,0.6667,Routine monitoring,
92,2011,5,16.0,,3,3.8,3.6333,1.0667,2.45,Threshold exceedance; Pre-treatment,In-feed treatment
121,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
131,2011,5,2.0,,1,0.45,0.0,0.0,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (harvesting)
131,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
141,2011,5,,,0,,,,,Routine monitoring,Fallow
148,2011,5,4.0,,3,0.0,0.1333,0.05,0.0,Post in-feed treatment,
148,2011,5,19.0,,3,0.3,0.15,0.0667,0.0333,Routine monitoring,
160,2011,5,3.0,,3,7.3833,0.2333,0.0,0.4333,Routine monitoring,
160,2011,5,18.0,,3,3.1,0.55,0.1667,1.9667,Routine monitoring,
160,2011,5,30.0,,3,1.2333,1.6167,0.4,0.6333,Routine monitoring,
166,2011,5,5.0,,3,0.2167,0.05,0.0,0.7333,Routine monitoring,
166,2011,5,25.0,,3,1.0167,0.35,0.05,0.5167,Routine monitoring,
58,2011,5,14.0,,2,0.025,1.225,0.5,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
58,2011,5,26.0,,3,0.0333,0.5433,0.11,0.0,Routine monitoring,
152,2011,5,8.0,,2,0.025,0.575,0.25,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
152,2011,5,21.0,,3,0.0,0.6167,0.1933,0.0,Routine monitoring,
7,2011,5,9.0,,2,0.425,0.275,0.025,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
7,2011,5,21.0,,3,0.15,0.7833,0.0833,0.0,Routine monitoring,
37,2011,5,7.0,,2,0.0,0.0,0.0,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
37,2011,5,21.0,,3,0.0,0.0933,0.0,0.0,Routine monitoring,
108,2011,5,8.0,,2,0.0,0.85,0.3,0.05,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
108,2011,5,21.0,,3,0.0,1.0933,0.4333,0.1,Routine monitoring,
174,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
15,2011,5,3.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
15,2011,5,18.0,,3,0.05,0.0,0.0,0.1167,Routine monitoring,
102,2011,5,31.0,,3,0.1667,1.8333,1.1167,0.1667,Routine monitoring,
102,2011,5,,,0,,,,,Routine monitoring,Count(s) not performed
130,2011,5,5.0,,3,0.3833,0.0167,0.0,0.1,Routine monitoring,
130,2011,5,18.0,,5,0.44,0.05,0.0,0.0,Routine monitoring,
143,2011,5,14.0,,3,0.5167,0.2333,0.0833,0.0667,Routine monitoring,
143,2011,5,29.0,,3,0.4667,0.1333,0.0333,0.1167,Routine monitoring,
144,2011,5,5.0,,3,0.2667,0.0667,0.0,0.0,Routine monitoring,
144,2011,5,11.0,,3,0.4167,0.0333,0.0,0.0167,Routine monitoring,
88,2011,5,,,0,,,,,Routine monitoring,Fallow
99,2011,5,12.0,,3,1.2833,1.5167,0.6167,0.15,Routine monitoring,
99,2011,5,28.0,,3,1.0667,1.8333,0.8333,0.0167,Routine monitoring,
100,2011,5,26.0,,3,0.5667,1.3167,0.45,0.0333,Routine monitoring,
100,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
1,2011,5,15.0,,2,0.0,0.1,0.0,0.1,Follow-up,Sampling methodology does not meet requirements outlined in licence conditions
1,2011,5,31.0,,3,0.0,0.05,0.0167,0.05,Post in-feed treatment,
44,2011,5,14.0,,2,0.0,0.025,0.0,0.1,Post in-feed treatment,Sampling methodology does not meet requirements outlined in licence conditions
44,2011,5,28.0,,3,0.05,0.0167,0.0,0.0333,Routine monitoring,
135,2011,5,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
59,2011,5,28.0,,2,0.1,0.14,0.015,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens)
5,2011,6,2.0,,3,0.3333,0.1833,0.0333,0.15,Routine monitoring,
5,2011,6,25.0,,3,0.2333,0.3333,0.1333,0.0,Routine monitoring,
25,2011,6,8.0,,3,1.0667,0.0667,0.0167,0.4667,Routine monitoring,
25,2011,6,16.0,,3,0.8,0.0833,0.0833,0.15,Routine monitoring,
27,2011,6,7.0,,2,0.125,0.3,0.175,0.025,Routine monitoring,
27,2011,6,22.0,,1,0.2,1.45,1.15,0.1,Routine monitoring,
51,2011,6,15.0,,3,0.85,0.1,0.0,0.2,Routine monitoring,
51,2011,6,30.0,,3,0.7,1.2,0.2667,0.0667,Routine monitoring,
103,2011,6,5.0,,6,0.0167,0.0083,0.0,0.1333,Routine monitoring,
103,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed; Follow up actions taken 
113,2011,6,13.0,,4,0.0,0.075,0.025,0.0125,Routine monitoring,
124,2011,6,1.0,,3,1.2833,0.0833,0.0,0.4667,Routine monitoring,
124,2011,6,15.0,,3,0.0833,0.05,0.0167,0.2333,Routine monitoring,
125,2011,6,4.0,,2,8.35,0.6,0.0,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (broodstock in spawning year)
125,2011,6,27.0,,2,0.45,0.05,0.025,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (broodstock in spawning year)
140,2011,6,3.0,,3,0.0833,0.0,0.0,0.0,Routine monitoring,
140,2011,6,12.0,,3,0.05,0.05,0.0,0.0,Routine monitoring,
145,2011,6,6.0,,3,3.25,0.05,0.0,0.3167,Routine monitoring,
145,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed; Follow up actions taken 
156,2011,6,12.0,,3,2.9667,0.2,0.1833,0.0,Routine monitoring,
156,2011,6,28.0,,3,1.3333,0.2833,0.1167,0.0,Routine monitoring,
164,2011,6,12.0,,3,0.2333,0.1667,0.0,0.05,Routine monitoring,
164,2011,6,28.0,,3,0.0833,0.0833,0.0,0.4,Routine monitoring,
173,2011,6,1.0,,3,5.0,0.5667,0.1333,2.6667,Routine monitoring,
173,2011,6,9.0,,3,2.05,1.0833,0.3,3.0333,Routine monitoring,
70,2011,6,25.0,,1,0.0,0.3,0.05,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (harvesting)
70,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
82,2011,6,4.0,,3,0.05,0.1333,0.0833,0.1,Routine monitoring,
82,2011,6,23.0,,3,0.2167,0.0833,0.0,0.3833,Routine monitoring,
85,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
94,2011,6,12.0,,3,0.3,0.4167,0.2333,0.0,Routine monitoring,
94,2011,6,27.0,,3,0.0167,0.4667,0.35,0.0,Routine monitoring,
96,2011,6,3.0,,3,0.0667,0.3167,0.2167,0.25,Routine monitoring,
96,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
142,2011,6,5.0,,3,0.1333,0.5167,0.3,0.0333,Routine monitoring,
142,2011,6,19.0,,3,0.0,0.6667,0.45,0.0167,Routine monitoring,
9,2011,6,3.0,,3,0.0333,0.3333,0.0167,0.1,Routine monitoring,
9,2011,6,12.0,,3,0.1,0.6,0.1667,0.0333,Routine monitoring,
9,2011,6,20.0,,2,0.1,0.75,0.25,0.05,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
12,2011,6,3.0,,3,0.0167,0.15,0.0167,0.0,Routine monitoring,
12,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed (health management action)
14,2011,6,2.0,,3,0.5167,1.0167,0.15,0.65,Routine monitoring,
14,2011,6,16.0,,3,0.2833,0.8667,0.2333,0.35,Routine monitoring,
19,2011,6,4.0,,3,0.0,0.0333,0.0,0.0,Follow-up,
19,2011,6,18.0,,3,0.0,0.0,0.0,0.0,Post in-feed treatment,
50,2011,6,,,0,,,,,Routine monitoring,Fallow
62,2011,6,3.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
62,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
98,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
106,2011,6,1.0,,3,0.25,0.1333,0.0167,0.0,Routine monitoring,
106,2011,6,16.0,,3,0.0333,0.0,0.0,0.0,Routine monitoring,
110,2011,6,5.0,,2,0.275,0.825,0.225,0.625,Routine monitoring,
110,2011,6,17.0,,3,0.2833,0.9167,0.35,0.2167,Routine monitoring,
129,2011,6,1.0,,3,0.3667,1.0,0.7167,0.1,Pre-treatment,
129,2011,6,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
134,2011,6,2.0,,3,0.0833,0.3333,0.0167,0.0,Routine monitoring,
134,2011,6,16.0,,3,0.1333,0.2667,0.0167,0.05,Routine monitoring,
139,2011,6,1.0,,1,0.6,1.5,0.2,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (poor environmental conditions)
139,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed (health management action)
172,2011,6,3.0,,3,0.0333,0.6,0.3833,0.1333,Routine monitoring,
172,2011,6,17.0,,3,0.0,0.85,0.3167,0.1167,Routine monitoring,
23,2011,6,17.0,,2,0.075,0.625,0.125,0.45,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens)
23,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
24,2011,6,14.0,,3,1.3667,0.5667,0.1833,0.6167,Routine monitoring,
24,2011,6,28.0,,3,1.6,0.9667,0.25,0.3333,Routine monitoring,
29,2011,6,6.0,,3,0.6,3.9667,1.6,1.0167,Threshold exceedance; Pre-treatment,In-feed treatment
29,2011,6,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
39,2011,6,2.0,,3,0.2,0.1,0.0,0.0167,Routine monitoring,
39,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed
61,2011,6,2.0,,3,0.3,0.9,0.6833,0.0,Routine monitoring,
61,2011,6,18.0,,3,0.5667,1.0667,0.7667,0.0,Routine monitoring,
63,2011,6,2.0,,3,0.4833,0.6333,0.3,0.0,Routine monitoring,
63,2011,6,18.0,,2,0.45,0.45,0.2,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (harvesting)
73,2011,6,12.0,,4,0.3875,1.85,1.1125,2.0875,Follow-up,
73,2011,6,25.0,,3,0.5667,3.35,2.4333,2.5667,Pre-treatment,In-feed treatment
92,2011,6,8.0,,3,0.3667,2.8167,1.4833,0.4167,Follow-up,
92,2011,6,,,0,,,,,Follow-up,Count(s) not performed
121,2011,6,,,0,,,,,Routine monitoring,Fallow
131,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
148,2011,6,2.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
148,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed (poor environmental conditions)
160,2011,6,13.0,,3,0.95,1.45,0.3167,0.8333,Routine monitoring,
160,2011,6,29.0,,3,1.8833,1.5333,0.45,1.15,Routine monitoring,
166,2011,6,5.0,,3,0.3833,0.35,0.0833,0.6833,Routine monitoring,
166,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed (poor environmental conditions)
58,2011,6,27.0,,3,0.05,1.7933,0.9167,0.0,Routine monitoring,
58,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed (poor environmental conditions)
152,2011,6,25.0,,3,0.0,1.5667,0.9,0.0,Routine monitoring,
7,2011,6,4.0,,2,0.05,0.525,0.1,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
7,2011,6,18.0,,3,0.05,0.4333,0.2333,0.0167,Routine monitoring,
37,2011,6,13.0,,2,0.0,0.075,0.0,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
37,2011,6,25.0,,3,0.0,0.05,0.0,0.0,Routine monitoring,
108,2011,6,14.0,,2,0.0,0.4,0.125,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions
108,2011,6,27.0,,3,0.0,0.3267,0.0667,0.01,Routine monitoring,
174,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
15,2011,6,1.0,,7,0.1786,0.05,0.0143,0.1357,Routine monitoring,
15,2011,6,15.0,,3,0.6,0.1167,0.0167,0.3833,Routine monitoring,
15,2011,6,23.0,,3,0.0833,0.0333,0.0,0.1333,Routine monitoring,
102,2011,6,20.0,,3,4.9333,2.1167,1.05,0.85,Routine monitoring,
102,2011,6,30.0,,3,5.15,1.8,0.7333,0.7,Routine monitoring,
130,2011,6,5.0,,4,1.325,0.0,0.0,0.0,Routine monitoring,
130,2011,6,21.0,,3,0.35,0.1667,0.0,0.3667,Routine monitoring,
143,2011,6,18.0,,3,0.0667,1.4833,0.1667,0.0833,Routine monitoring,
143,2011,6,30.0,,3,0.0333,1.05,0.15,1.0833,Routine monitoring,
144,2011,6,1.0,,3,0.3,0.1,0.0333,0.0,Routine monitoring,
144,2011,6,9.0,,3,0.4667,0.1667,0.0167,0.0,Routine monitoring,
144,2011,6,15.0,,3,0.1333,0.1333,0.0,0.0,Routine monitoring,
88,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
99,2011,6,25.0,,3,0.0,2.9667,1.6,0.0667,Routine monitoring,
99,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
100,2011,6,22.0,,3,0.1833,1.85,0.8333,0.2333,Routine monitoring,
100,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
107,2011,6,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
1,2011,6,29.0,,3,0.0333,0.0,0.0167,0.0167,Routine monitoring,
1,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed (poor environmental conditions)
44,2011,6,29.0,,3,0.1333,0.0333,0.0,0.0,Routine monitoring,
44,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed (poor environmental conditions)
135,2011,6,,,0,,,,,Routine monitoring,Count(s) not performed (poor environmental conditions)
59,2011,6,11.0,,2,0.1,0.05,0.0,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens)
5,2011,7,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
25,2011,7,1.0,,3,0.0833,0.1333,0.0333,0.0833,Routine monitoring,
25,2011,7,20.0,,3,0.0,0.0333,0.0333,0.0,Routine monitoring,
27,2011,7,2.0,,2,0.125,0.225,0.125,0.0,Routine monitoring,
27,2011,7,22.0,,2,0.0,0.6,0.35,0.0,Routine monitoring,
27,2011,7,30.0,,2,0.025,0.075,0.025,0.0,Routine monitoring,
51,2011,7,29.0,,3,0.0,0.05,0.0333,0.0167,Routine monitoring,
69,2011,7,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
79,2011,7,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
103,2011,7,2.0,,3,0.0,0.0667,0.0333,0.0,Routine monitoring,
105,2011,7,28.0,,3,2.3833,0.1667,0.05,0.2333,Routine monitoring,
113,2011,7,3.0,,3,0.0167,0.2333,0.0667,0.0,Routine monitoring,
